Name,NRIC,Nationality,Age,Gender,Date(s) of Offence,Offence,Time of Offence,Monetary amount involved ,Statutory Provision,Penal Code Term Tenure,Penal Code Fine Guideline,Repeated Offender,Employment Status,Canning ,Jail term,Fine
Charles Kow,S1234568K,Singaporean,38,Male,4/10/17,Misappropriation,,10000,408,15,1400,Yes,Employed,0,8,1.68
Hui Ting,S3456784P,Singaporean,53,Female,17/9/19,Misappropriation,,8000,408,15,1500,Yes,Employed,0,6,1.8
Hui Ting,S3456784P,Singaporean,56,Female,17/9/19,Misappropriation,,7200,408,15,1500,Yes,Employed,0,6,1.8
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,No,Employed,0,10,1.8
Jia Hui,S3456784S,Singaporean,35,Female,8/9/19,Misappropriation,,14000,408,15,1500,Yes,Unemployed,0,10,1.8
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,No,Unemployed,0,10,1.8
Jia Hui,S3456784S,Singaporean,35,Female,8/9/19,Misappropriation,,14000,408,15,1500,Yes,Unemployed,0,10,1.8
Hui Ting,S3456784P,Singaporean,56,Female,17/9/19,Misappropriation,,8200,408,15,1500,Yes,Unemployed,0,6,1.8
Sergey Brian,S45995978Y,Singaporean,65,Male,13/9/14,Misappropriation,,24000,408,15,1800,No,Employed,0,10,1.8
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,No,Employed,0,10,1.8
Jia Hui,S3456784S,Singaporean,35,Female,8/9/19,Misappropriation,,14000,408,15,1500,Yes,Employed,0,10,1.8
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,No,Unemployed,0,10,1.8
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,No,Employed,0,10,1.8
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,No,Unemployed,0,10,1.8
Charles Kow,S1234568K,Singaporean,38,Male,4/10/17,Misappropriation,,10000,408,15,1500,Yes,Employed,0,6,1.8
Jia Hui,S3456784S,Singaporean,35,Female,8/9/19,Misappropriation,,14000,408,15,1500,Yes,Employed,0,10,1.8
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,No,Unemployed,0,10,1.8
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,No,Unemployed,0,10,1.8
Jia Hui,S3456784S,Singaporean,35,Female,8/9/19,Misappropriation,,14000,408,15,1500,Yes,Unemployed,0,10,1.8
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,No,Unemployed,0,5,2
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,No,Unemployed,0,5,2
Clement Lee,S4567895F,Singaporean,61,Male,3/4/11,Outrage Modesty,,,354(1),2,2000,No,Employed,6,1,2
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,No,Employed,0,7,2
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,No,Employed,0,5,2
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,No,Employed,0,7,2
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,No,Employed,0,5,2
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,22000,"406 , 34",7,2000,No,Unemployed,0,5,2
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,11000,"406 , 34",7,2000,No,Unemployed,0,7,2
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,22000,"406 , 34",7,2000,No,Employed,0,5,2
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,No,Unemployed,0,5,2
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,No,Unemployed,0,7,2
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,22000,"406 , 34",7,2000,No,Employed,0,5,2
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,22000,"406 , 34",7,2000,No,Unemployed,0,5,2
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,No,Employed,0,7,2
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Unemployed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Unemployed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Unemployed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Unemployed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Sergey Brian,S45995978Y,Singaporean,65,Male,13/9/14,Misappropriation,,24000,408,15,1800,Yes,Unemployed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Employed,0,10,2.16
Venkatarman Saravana,S1234567R,Singaporean,28,Male,13/5/15,Misappropriation,6:00:00 pm,24000,408,15,1800,Yes,Unemployed,0,10,2.16
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Employed,0,7,2.4
Kian Doman,S8763456K,Singaporean,44,Male,12/9/14,Misappropriation,,24000,408,15,2000,Yes,Unemployed,0,11,2.4
Heng Swee Chan,S45995967Y,Malaysian,34,Male,14/9/14,Misappropriation,,23000,"406 , 34",7,2000,Yes,Employed,0,6,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Unemployed,0,7,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Employed,0,7,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Unemployed,0,5,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,11000,"406 , 34",7,2000,Yes,Unemployed,0,7,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Unemployed,0,5,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Employed,0,5,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Employed,0,5,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,11000,"406 , 34",7,2000,Yes,Employed,0,7,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Employed,0,5,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Employed,0,7,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Unemployed,0,7,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Employed,0,7,2.4
Kian Doman,S8763456K,Singaporean,44,Male,12/9/14,Misappropriation,,24000,408,15,2000,Yes,Employed,0,11,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Employed,0,7,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,22000,"406 , 34",7,2000,Yes,Employed,0,5,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Employed,0,5,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Unemployed,0,7,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Unemployed,0,5,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Unemployed,0,5,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,2000,Yes,Employed,0,7,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,20000,"406 , 34",7,2000,Yes,Unemployed,0,5,2.4
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,11000,"406 , 34",7,2000,Yes,Employed,0,7,2.4
Lem Ah Kin,S7654343W,Singaporean,55,Female,12/5/19,Misappropriation,,22000,"406 , 34",7,2000,Yes,Unemployed,0,5,2.4
Clement Lee,S4567895F,Singaporean,40,Male,3/4/11,Outrage Modesty,,,354(1),2,2100,Yes,Employed,3,1,2.52
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,No,Employed,0,6,3
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,No,Employed,0,6,3
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,No,Unemployed,0,6,3
Heng Swee Chan,S45995967Y,Malaysian,34,Male,14/9/14,Misappropriation,,23000,"406 , 34",7,2500,Yes,Unemployed,0,5,3
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,No,Unemployed,0,6,3
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Employed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Employed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Employed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Employed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Employed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Unemployed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Employed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Unemployed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,12000,"406 , 34",7,3000,Yes,Employed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,11000,"406 , 34",7,3000,Yes,Employed,0,6,3.6
Heng Swee Goh,S4599598D,Singaporean,45,Male,9/5/18,Misappropriation,,11000,"406 , 34",7,3000,Yes,Unemployed,0,6,3.6
Tan Ah Kow,S1234567X,Singaporean,51,Male,10/01/2016-04/04/2016,Misappropriation,,35000,408,15,5000,No,Employed,0,12,5
Tan Ah Kow,S1234567X,Singaporean,51,Male,10/01/2016-04/04/2016,Misappropriation,,35000,408,15,5000,No,Unemployed,0,12,5
Tan Ah Kow,S1234567X,Singaporean,51,Male,10/01/2016-04/04/2016,Misappropriation,,35000,408,15,5000,Yes,Employed,0,12,6
Tan Ah Kow,S1234567X,Singaporean,51,Male,10/01/2016-04/04/2016,Misappropriation,,35000,408,15,5000,Yes,Employed,0,12,6
Tan Ah Kow,S1234567X,Singaporean,51,Male,10/01/2016-04/04/2016,Misappropriation,,35000,408,15,5000,Yes,Unemployed,0,12,6
